# JSON Text File Format
# {"SamplingResolution": "10", "SampledChannels": [1], "SamplingFrequency": "100", "ColumnLabels": ["SeqN", "Digital0", "Digital1", "Digital2", "Digital3", "EMG"], "AcquiringDevice": "98:D3:31:B2:C1:26", "Version": "111", "StartDateTime": "2016-4-17 17:37:29"}
# EndOfHeader
14	1	1	1	1	545	
15	1	1	1	1	542	
0	1	1	1	1	540	
1	1	1	1	1	536	
2	1	1	1	1	534	
3	1	1	1	1	534	
4	1	1	1	1	535	
5	1	1	1	1	535	
6	1	1	1	1	536	
7	1	1	1	1	537	
8	1	1	1	1	537	
9	1	1	1	1	542	
10	1	1	1	1	541	
11	1	1	1	1	542	
12	1	1	1	1	542	
13	1	1	1	1	542	
14	1	1	1	1	540	
15	1	1	1	1	542	
0	1	1	1	1	542	
1	1	1	1	1	542	
2	1	1	1	1	540	
3	1	1	1	1	540	
4	1	1	1	1	540	
5	1	1	1	1	540	
6	1	1	1	1	540	
7	1	1	1	1	536	
8	1	1	1	1	536	
9	1	1	1	1	535	
10	1	1	1	1	536	
11	1	1	1	1	536	
12	1	1	1	1	537	
13	1	1	1	1	537	
14	1	1	1	1	543	
15	1	1	1	1	540	
0	1	1	1	1	539	
1	1	1	1	1	537	
2	1	1	1	1	536	
3	1	1	1	1	536	
4	1	1	1	1	535	
5	1	1	1	1	535	
6	1	1	1	1	536	
7	1	1	1	1	536	
8	1	1	1	1	537	
9	1	1	1	1	537	
10	1	1	1	1	540	
11	1	1	1	1	540	
12	1	1	1	1	540	
13	1	1	1	1	537	
14	1	1	1	1	537	
15	1	1	1	1	537	
0	1	1	1	1	536	
1	1	1	1	1	539	
2	1	1	1	1	537	
3	1	1	1	1	540	
4	1	1	1	1	537	
5	1	1	1	1	537	
6	1	1	1	1	537	
7	1	1	1	1	536	
8	1	1	1	1	536	
9	1	1	1	1	539	
10	1	1	1	1	540	
11	1	1	1	1	540	
12	1	1	1	1	542	
13	1	1	1	1	543	
14	1	1	1	1	540	
15	1	1	1	1	540	
0	1	1	1	1	537	
1	1	1	1	1	536	
2	1	1	1	1	536	
3	1	1	1	1	535	
4	1	1	1	1	532	
5	1	1	1	1	531	
6	1	1	1	1	534	
7	1	1	1	1	536	
8	1	1	1	1	540	
9	1	1	1	1	543	
10	1	1	1	1	547	
11	1	1	1	1	545	
12	1	1	1	1	543	
13	1	1	1	1	542	
14	1	1	1	1	537	
15	1	1	1	1	537	
0	1	1	1	1	536	
1	1	1	1	1	536	
2	1	1	1	1	536	
3	1	1	1	1	536	
4	1	1	1	1	536	
5	1	1	1	1	537	
6	1	1	1	1	540	
7	1	1	1	1	542	
8	1	1	1	1	542	
9	1	1	1	1	543	
10	1	1	1	1	543	
11	1	1	1	1	543	
12	1	1	1	1	540	
13	1	1	1	1	539	
14	1	1	1	1	536	
15	1	1	1	1	536	
0	1	1	1	1	536	
1	1	1	1	1	535	
2	1	1	1	1	536	
3	1	1	1	1	537	
4	1	1	1	1	539	
5	1	1	1	1	540	
6	1	1	1	1	542	
7	1	1	1	1	543	
8	1	1	1	1	543	
9	1	1	1	1	542	
10	1	1	1	1	543	
11	1	1	1	1	540	
12	1	1	1	1	540	
13	1	1	1	1	537	
14	1	1	1	1	536	
15	1	1	1	1	535	
0	1	1	1	1	534	
1	1	1	1	1	536	
2	1	1	1	1	537	
3	1	1	1	1	536	
4	1	1	1	1	538	
5	1	1	1	1	540	
6	1	1	1	1	540	
7	1	1	1	1	540	
8	1	1	1	1	539	
9	1	1	1	1	540	
10	1	1	1	1	537	
11	1	1	1	1	537	
12	1	1	1	1	537	
13	1	1	1	1	537	
14	1	1	1	1	539	
15	1	1	1	1	539	
0	1	1	1	1	539	
1	1	1	1	1	540	
2	1	1	1	1	541	
3	1	1	1	1	539	
4	1	1	1	1	539	
5	1	1	1	1	536	
6	1	1	1	1	536	
7	1	1	1	1	536	
8	1	1	1	1	535	
9	1	1	1	1	536	
10	1	1	1	1	537	
11	1	1	1	1	539	
12	1	1	1	1	540	
13	1	1	1	1	540	
14	1	1	1	1	540	
15	1	1	1	1	540	
0	1	1	1	1	540	
1	1	1	1	1	542	
2	1	1	1	1	542	
3	1	1	1	1	540	
4	1	1	1	1	540	
5	1	1	1	1	537	
6	1	1	1	1	536	
7	1	1	1	1	536	
8	1	1	1	1	536	
9	1	1	1	1	536	
10	1	1	1	1	536	
11	1	1	1	1	540	
12	1	1	1	1	540	
13	1	1	1	1	542	
14	1	1	1	1	542	
15	1	1	1	1	540	
0	1	1	1	1	539	
1	1	1	1	1	536	
2	1	1	1	1	536	
3	1	1	1	1	536	
4	1	1	1	1	536	
5	1	1	1	1	539	
6	1	1	1	1	540	
7	1	1	1	1	543	
8	1	1	1	1	543	
9	1	1	1	1	543	
10	1	1	1	1	543	
11	1	1	1	1	543	
12	1	1	1	1	537	
13	1	1	1	1	536	
14	1	1	1	1	536	
15	1	1	1	1	536	
0	1	1	1	1	535	
1	1	1	1	1	536	
2	1	1	1	1	536	
3	1	1	1	1	537	
4	1	1	1	1	540	
5	1	1	1	1	540	
6	1	1	1	1	543	
7	1	1	1	1	543	
8	1	1	1	1	543	
9	1	1	1	1	543	
10	1	1	1	1	539	
11	1	1	1	1	537	
12	1	1	1	1	536	
13	1	1	1	1	536	
14	1	1	1	1	536	
15	1	1	1	1	536	
0	1	1	1	1	536	
1	1	1	1	1	537	
2	1	1	1	1	539	
3	1	1	1	1	540	
4	1	1	1	1	539	
5	1	1	1	1	540	
6	1	1	1	1	539	
7	1	1	1	1	536	
8	1	1	1	1	540	
9	1	1	1	1	536	
10	1	1	1	1	537	
11	1	1	1	1	537	
12	1	1	1	1	536	
13	1	1	1	1	537	
14	1	1	1	1	540	
15	1	1	1	1	540	
0	1	1	1	1	539	
1	1	1	1	1	540	
2	1	1	1	1	540	
3	1	1	1	1	542	
4	1	1	1	1	540	
5	1	1	1	1	540	
6	1	1	1	1	537	
7	1	1	1	1	536	
8	1	1	1	1	537	
9	1	1	1	1	536	
10	1	1	1	1	537	
11	1	1	1	1	536	
12	1	1	1	1	539	
13	1	1	1	1	540	
14	1	1	1	1	540	
15	1	1	1	1	542	
0	1	1	1	1	542	
1	1	1	1	1	542	
2	1	1	1	1	540	
3	1	1	1	1	539	
4	1	1	1	1	540	
5	1	1	1	1	539	
6	1	1	1	1	539	
7	1	1	1	1	537	
8	1	1	1	1	537	
9	1	1	1	1	536	
10	1	1	1	1	539	
11	1	1	1	1	539	
12	1	1	1	1	540	
13	1	1	1	1	540	
14	1	1	1	1	539	
15	1	1	1	1	540	
0	1	1	1	1	539	
1	1	1	1	1	539	
2	1	1	1	1	537	
3	1	1	1	1	539	
4	1	1	1	1	537	
5	1	1	1	1	539	
6	1	1	1	1	540	
7	1	1	1	1	539	
8	1	1	1	1	540	
9	1	1	1	1	541	
10	1	1	1	1	537	
11	1	1	1	1	540	
12	1	1	1	1	540	
13	1	1	1	1	540	
14	1	1	1	1	540	
15	1	1	1	1	540	
0	1	1	1	1	539	
1	1	1	1	1	537	
2	1	1	1	1	537	
3	1	1	1	1	537	
4	1	1	1	1	536	
5	1	1	1	1	540	
6	1	1	1	1	539	
7	1	1	1	1	538	
8	1	1	1	1	537	
9	1	1	1	1	537	
10	1	1	1	1	540	
11	1	1	1	1	537	
12	1	1	1	1	539	
13	1	1	1	1	543	
14	1	1	1	1	540	
15	1	1	1	1	540	
0	1	1	1	1	540	
1	1	1	1	1	540	
2	1	1	1	1	539	
3	1	1	1	1	539	
4	1	1	1	1	540	
5	1	1	1	1	539	
6	1	1	1	1	540	
7	1	1	1	1	539	
8	1	1	1	1	539	
9	1	1	1	1	539	
10	1	1	1	1	540	
11	1	1	1	1	539	
12	1	1	1	1	540	
13	1	1	1	1	539	
14	1	1	1	1	539	
15	1	1	1	1	537	
0	1	1	1	1	536	
1	1	1	1	1	539	
2	1	1	1	1	540	
3	1	1	1	1	540	
4	1	1	1	1	540	
5	1	1	1	1	540	
6	1	1	1	1	539	
7	1	1	1	1	542	
8	1	1	1	1	539	
9	1	1	1	1	536	
10	1	1	1	1	537	
11	1	1	1	1	540	
12	1	1	1	1	540	
13	1	1	1	1	540	
14	1	1	1	1	542	
15	1	1	1	1	540	
0	1	1	1	1	540	
1	1	1	1	1	539	
2	1	1	1	1	539	
3	1	1	1	1	536	
4	1	1	1	1	536	
5	1	1	1	1	537	
6	1	1	1	1	537	
7	1	1	1	1	537	
8	1	1	1	1	540	
9	1	1	1	1	542	
10	1	1	1	1	542	
11	1	1	1	1	542	
12	1	1	1	1	539	
13	1	1	1	1	536	
14	1	1	1	1	536	
15	1	1	1	1	536	
0	1	1	1	1	536	
1	1	1	1	1	537	
2	1	1	1	1	540	
3	1	1	1	1	540	
4	1	1	1	1	543	
5	1	1	1	1	540	
6	1	1	1	1	540	
7	1	1	1	1	540	
8	1	1	1	1	537	
9	1	1	1	1	540	
10	1	1	1	1	536	
11	1	1	1	1	537	
12	1	1	1	1	537	
13	1	1	1	1	539	
14	1	1	1	1	539	
15	1	1	1	1	540	
0	1	1	1	1	539	
1	1	1	1	1	539	
2	1	1	1	1	537	
3	1	1	1	1	537	
4	1	1	1	1	536	
5	1	1	1	1	539	
6	1	1	1	1	537	
7	1	1	1	1	537	
8	1	1	1	1	537	
9	1	1	1	1	540	
10	1	1	1	1	539	
11	1	1	1	1	539	
12	1	1	1	1	539	
13	1	1	1	1	540	
14	1	1	1	1	539	
15	1	1	1	1	537	
0	1	1	1	1	537	
1	1	1	1	1	537	
2	1	1	1	1	536	
3	1	1	1	1	536	
4	1	1	1	1	536	
5	1	1	1	1	536	
6	1	1	1	1	537	
7	1	1	1	1	539	
8	1	1	1	1	540	
9	1	1	1	1	540	
10	1	1	1	1	540	
11	1	1	1	1	540	
12	1	1	1	1	539	
13	1	1	1	1	537	
14	1	1	1	1	537	
15	1	1	1	1	539	
0	1	1	1	1	539	
1	1	1	1	1	540	
2	1	1	1	1	540	
3	1	1	1	1	540	
4	1	1	1	1	537	
5	1	1	1	1	540	
6	1	1	1	1	537	
7	1	1	1	1	543	
8	1	1	1	1	537	
9	1	1	1	1	537	
10	1	1	1	1	537	
11	1	1	1	1	537	
12	1	1	1	1	536	
13	1	1	1	1	536	
14	1	1	1	1	539	
15	1	1	1	1	540	
0	1	1	1	1	540	
1	1	1	1	1	540	
2	1	1	1	1	540	
3	1	1	1	1	540	
4	1	1	1	1	539	
5	1	1	1	1	540	
6	1	1	1	1	540	
7	1	1	1	1	539	
8	1	1	1	1	536	
9	1	1	1	1	536	
10	1	1	1	1	537	
11	1	1	1	1	537	
12	1	1	1	1	539	
13	1	1	1	1	537	
14	1	1	1	1	537	
15	1	1	1	1	539	
0	1	1	1	1	540	
1	1	1	1	1	540	
2	1	1	1	1	540	
3	1	1	1	1	539	
4	1	1	1	1	540	
5	1	1	1	1	540	
6	1	1	1	1	539	
7	1	1	1	1	537	
8	1	1	1	1	537	
9	1	1	1	1	537	
10	1	1	1	1	540	
11	1	1	1	1	537	
12	1	1	1	1	537	
13	1	1	1	1	537	
14	1	1	1	1	540	
15	1	1	1	1	540	
0	1	1	1	1	540	
1	1	1	1	1	540	
2	1	1	1	1	542	
3	1	1	1	1	539	
4	1	1	1	1	540	
5	1	1	1	1	537	
6	1	1	1	1	540	
7	1	1	1	1	540	
8	1	1	1	1	540	
9	1	1	1	1	542	
10	1	1	1	1	542	
11	1	1	1	1	540	
12	1	1	1	1	540	
13	1	1	1	1	540	
14	1	1	1	1	539	
15	1	1	1	1	540	
0	1	1	1	1	540	
1	1	1	1	1	539	
2	1	1	1	1	540	
3	1	1	1	1	537	
4	1	1	1	1	540	
5	1	1	1	1	537	
6	1	1	1	1	536	
7	1	1	1	1	535	
8	1	1	1	1	534	
9	1	1	1	1	535	
10	1	1	1	1	536	
11	1	1	1	1	540	
12	1	1	1	1	540	
13	1	1	1	1	543	
14	1	1	1	1	543	
15	1	1	1	1	542	
0	1	1	1	1	540	
1	1	1	1	1	539	
2	1	1	1	1	539	
3	1	1	1	1	539	
4	1	1	1	1	537	
5	1	1	1	1	537	
6	1	1	1	1	536	
7	1	1	1	1	536	
8	1	1	1	1	536	
9	1	1	1	1	536	
10	1	1	1	1	540	
11	1	1	1	1	540	
12	1	1	1	1	540	
13	1	1	1	1	542	
14	1	1	1	1	543	
15	1	1	1	1	544	
0	1	1	1	1	543	
1	1	1	1	1	542	
2	1	1	1	1	540	
3	1	1	1	1	536	
4	1	1	1	1	536	
5	1	1	1	1	540	
6	1	1	1	1	540	
7	1	1	1	1	543	
8	1	1	1	1	543	
9	1	1	1	1	545	
10	1	1	1	1	545	
11	1	1	1	1	547	
12	1	1	1	1	545	
13	1	1	1	1	547	
14	1	1	1	1	546	
15	1	1	1	1	545	
0	1	1	1	1	543	
1	1	1	1	1	541	
2	1	1	1	1	543	
3	1	1	1	1	543	
4	1	1	1	1	543	
5	1	1	1	1	545	
6	1	1	1	1	543	
7	1	1	1	1	543	
8	1	1	1	1	543	
9	1	1	1	1	543	
10	1	1	1	1	543	
11	1	1	1	1	545	
12	1	1	1	1	543	
13	1	1	1	1	543	
14	1	1	1	1	543	
15	1	1	1	1	540	
0	1	1	1	1	540	
1	1	1	1	1	537	
2	1	1	1	1	540	
3	1	1	1	1	539	
4	1	1	1	1	537	
5	1	1	1	1	536	
6	1	1	1	1	540	
7	1	1	1	1	534	
8	1	1	1	1	547	
9	1	1	1	1	551	
10	1	1	1	1	545	
11	1	1	1	1	543	
12	1	1	1	1	537	
13	1	1	1	1	540	
14	1	1	1	1	527	
15	1	1	1	1	534	
0	1	1	1	1	525	
1	1	1	1	1	528	
2	1	1	1	1	540	
3	1	1	1	1	553	
4	1	1	1	1	547	
5	1	1	1	1	535	
6	1	1	1	1	519	
7	1	1	1	1	550	
8	1	1	1	1	526	
9	1	1	1	1	531	
10	1	1	1	1	539	
11	1	1	1	1	536	
12	1	1	1	1	527	
13	1	1	1	1	516	
14	1	1	1	1	519	
15	1	1	1	1	511	
0	1	1	1	1	547	
1	1	1	1	1	504	
2	1	1	1	1	496	
3	1	1	1	1	512	
4	1	1	1	1	524	
5	1	1	1	1	504	
6	1	1	1	1	515	
7	1	1	1	1	504	
8	1	1	1	1	510	
9	1	1	1	1	515	
10	1	1	1	1	510	
11	1	1	1	1	512	
12	1	1	1	1	508	
13	1	1	1	1	527	
14	1	1	1	1	529	
15	1	1	1	1	531	
0	1	1	1	1	524	
1	1	1	1	1	539	
2	1	1	1	1	519	
3	1	1	1	1	489	
4	1	1	1	1	476	
5	1	1	1	1	487	
6	1	1	1	1	487	
7	1	1	1	1	492	
8	1	1	1	1	494	
9	1	1	1	1	506	
10	1	1	1	1	503	
11	1	1	1	1	515	
12	1	1	1	1	529	
13	1	1	1	1	530	
14	1	1	1	1	545	
15	1	1	1	1	535	
0	1	1	1	1	536	
1	1	1	1	1	531	
2	1	1	1	1	516	
3	1	1	1	1	509	
4	1	1	1	1	505	
5	1	1	1	1	505	
6	1	1	1	1	504	
7	1	1	1	1	504	
8	1	1	1	1	457	
9	1	1	1	1	467	
10	1	1	1	1	451	
11	1	1	1	1	504	
12	1	1	1	1	515	
13	1	1	1	1	535	
14	1	1	1	1	533	
15	1	1	1	1	551	
0	1	1	1	1	558	
1	1	1	1	1	558	
2	1	1	1	1	562	
3	1	1	1	1	553	
4	1	1	1	1	559	
5	1	1	1	1	551	
6	1	1	1	1	537	
7	1	1	1	1	516	
8	1	1	1	1	527	
9	1	1	1	1	531	
10	1	1	1	1	534	
11	1	1	1	1	527	
12	1	1	1	1	527	
13	1	1	1	1	534	
14	1	1	1	1	527	
15	1	1	1	1	520	
0	1	1	1	1	505	
1	1	1	1	1	512	
2	1	1	1	1	516	
3	1	1	1	1	547	
4	1	1	1	1	550	
5	1	1	1	1	547	
6	1	1	1	1	566	
7	1	1	1	1	577	
8	1	1	1	1	585	
9	1	1	1	1	604	
10	1	1	1	1	603	
11	1	1	1	1	606	
12	1	1	1	1	603	
13	1	1	1	1	607	
14	1	1	1	1	583	
15	1	1	1	1	569	
0	1	1	1	1	580	
1	1	1	1	1	588	
2	1	1	1	1	600	
3	1	1	1	1	625	
4	1	1	1	1	632	
5	1	1	1	1	636	
6	1	1	1	1	627	
7	1	1	1	1	628	
8	1	1	1	1	615	
9	1	1	1	1	639	
10	1	1	1	1	664	
11	1	1	1	1	718	
12	1	1	1	1	775	
13	1	1	1	1	750	
14	1	1	1	1	721	
15	1	1	1	1	675	
0	1	1	1	1	679	
1	1	1	1	1	689	
2	1	1	1	1	648	
3	1	1	1	1	606	
4	1	1	1	1	575	
5	1	1	1	1	560	
6	1	1	1	1	590	
7	1	1	1	1	595	
8	1	1	1	1	614	
9	1	1	1	1	625	
10	1	1	1	1	607	
11	1	1	1	1	579	
12	1	1	1	1	526	
13	1	1	1	1	495	
14	1	1	1	1	476	
15	1	1	1	1	473	
0	1	1	1	1	489	
1	1	1	1	1	496	
2	1	1	1	1	497	
3	1	1	1	1	502	
4	1	1	1	1	499	
5	1	1	1	1	496	
6	1	1	1	1	486	
7	1	1	1	1	483	
8	1	1	1	1	478	
9	1	1	1	1	488	
10	1	1	1	1	487	
11	1	1	1	1	487	
12	1	1	1	1	494	
13	1	1	1	1	496	
14	1	1	1	1	512	
15	1	1	1	1	519	
0	1	1	1	1	515	
1	1	1	1	1	515	
2	1	1	1	1	499	
3	1	1	1	1	504	
4	1	1	1	1	504	
5	1	1	1	1	499	
6	1	1	1	1	509	
7	1	1	1	1	502	
8	1	1	1	1	504	
9	1	1	1	1	504	
10	1	1	1	1	499	
11	1	1	1	1	513	
